Nr_Parameter;Bezeichnung_Parameter;Nr_Alternative;Bezeichnung_Alternative;Wert_Parameter
47;tourliegtvorhaupttour;5;5;-3.665776659
47;tourliegtvorhaupttour;6;6;-4.35673018
47;tourliegtvorhaupttour;7;7;-5.09718947
47;tourliegtvorhaupttour;8;8;-6.340337804
47;tourliegtvorhaupttour;9;9;-6.499147058
47;tourliegtvorhaupttour;10;10;-7.038650348
47;tourliegtvorhaupttour;11;11;-6.814716748
47;tourliegtvorhaupttour;12;12;-7.082636036
47;tourliegtvorhaupttour;13;13;-6.874547427
47;tourliegtvorhaupttour;14;14;-14.8902793
47;tourliegtvorhaupttour;15;15;-14.19045709
48;tourliegtnachhaupttour;1;1;0
48;tourliegtnachhaupttour;2;2;0
48;tourliegtnachhaupttour;3;3;0
48;tourliegtnachhaupttour;4;4;0
48;tourliegtnachhaupttour;5;5;0
48;tourliegtnachhaupttour;6;6;0
48;tourliegtnachhaupttour;7;7;0
48;tourliegtnachhaupttour;8;8;0
48;tourliegtnachhaupttour;9;9;0
48;tourliegtnachhaupttour;10;10;0
48;tourliegtnachhaupttour;11;11;0
48;tourliegtnachhaupttour;12;12;0
48;tourliegtnachhaupttour;13;13;0
48;tourliegtnachhaupttour;14;14;0
48;tourliegtnachhaupttour;15;15;0
49;0;2;2;0
49;0;3;3;0
49;0;4;4;0
49;0;5;5;0
49;0;6;6;0
49;0;7;7;0
49;0;8;8;0
49;0;9;9;0
49;0;10;10;0
49;0;11;11;0
49;0;12;12;0
49;0;13;13;0
49;0;14;14;0
49;0;15;15;0
50;0;2;2;0
50;0;3;3;0
50;0;4;4;0
50;0;5;5;0
50;0;6;6;0
50;0;7;7;0
50;0;8;8;0
50;0;9;9;0
50;0;10;10;0
50;0;11;11;0
50;0;12;12;0
50;0;13;13;0
50;0;14;14;0
50;0;15;15;0
